Date,Close,High,Low,Open,Volume,MA7,MA30,Daily Change,Daily Return
1/31/2020,74.53990936,77.71166246,74.24609405,77.29020649,199588400,76.44349997,,-2.750297128,-4.433854345
2/3/2020,74.33518982,75.49840489,72.78423149,73.28515871,173788400,76.07984379,,1.050031113,-0.274644208
2/4/2020,76.78926086,76.97952014,75.53211792,75.93671379,136616400,76.09842137,,0.852547074,3.301358416
2/5/2020,77.41543579,78.21258898,76.8133559,77.91395236,118826800,76.52848053,,-0.498516567,0.815445962
2/6/2020,78.32098389,78.32339456,77.12886973,77.68519114,105425600,76.78720529,,0.635792749,1.169725503
2/7/2020,77.25635529,78.06988383,76.76630652,77.82123854,117684000,76.66505323,,-0.564883258,-1.359314641
2/10/2020,77.62327576,77.62327576,75.76447363,75.84413352,109348800,76.61148725,,1.779142233,0.474938883
2/11/2020,77.15496826,78.19059133,76.93770659,78.11817323,94323200,76.9850671,,-0.963204964,-0.603308081
2/12/2020,78.98723602,78.99206144,77.60399118,77.60399118,113730400,77.64964512,,1.383244845,2.37478908
2/13/2020,78.42475128,78.75064747,78.05782063,78.26059868,94747600,77.88328661,75.79381536,0.164152606,-0.712121058
2/14/2020,78.44407654,78.69272187,77.93712767,78.39337649,80113600,78.03023529,75.9974884,0.050700043,0.024641782
2/18/2020,77.00772858,77.18878123,75.94796351,76.12901616,152531200,77.84262739,76.17672424,0.878712414,-1.831047065
2/19/2020,78.12301636,78.35235268,77.24913668,77.24913668,93984000,77.96643611,76.37411143,0.87387968,1.448280324
2/20/2020,77.32152557,78.3716321,76.81699322,77.88399976,100566000,77.92332894,76.55610072,-0.562474189,-1.025934252
2/21/2020,75.57136536,77.35775721,74.95578936,76.91598467,129554000,77.69709996,76.64121806,-1.34461931,-2.263483816
2/24/2020,71.98168945,73.43011036,69.82113268,71.75960237,222195200,76.69630759,76.55498123,0.222087081,-4.750047702
2/25/2020,69.54354095,73.03182568,69.07280839,72.65041126,230673600,75.42756326,76.38185349,-3.106870302,-3.387178763
2/26/2020,70.64673615,71.90927916,69.16210602,69.16934783,198054800,74.31365749,76.19227498,1.477388311,1.586337387
2/27/2020,66.02867126,69.04138908,65.89348592,67.8585136,320605600,72.74522073,75.88311971,-1.82984234,-6.536841095
2/28/2020,65.99004364,67.20913548,61.88860138,62.10345398,426510000,71.01193891,75.58343455,3.886589656,-0.05850129
3/2/2020,72.13378906,72.76868153,67.04258944,68.14338896,341397200,70.2708337,75.45723267,3.990400103,9.310109652
3/3/2020,69.84286499,73.38666673,68.99311992,73.30700682,319475600,69.4524765,75.22664948,-3.464141827,-3.175937521
3/4/2020,73.08248901,73.2418162,70.76260505,71.56165,219178400,69.60973358,75.12139333,1.520839015,4.638446639
3/5/2020,70.71192169,72.31242083,70.34740002,71.33956494,187572800,69.77664512,74.92804718,-0.627643253,-3.243687173
3/6/2020,69.7728653,70.2049797,67.88992062,68.07579869,226176800,69.65180642,74.69111659,1.697066602,-1.328002936
3/9/2020,64.25437164,67.13189718,63.48911932,63.67017194,286744800,69.39833505,74.27762171,0.584199701,-7.909226071
3/10/2020,68.88209534,69.14764074,65.02687994,66.90259044,285290000,69.81148529,74.09352417,1.979504899,7.202192747
3/11/2020,66.48976135,67.88748962,65.62794913,66.9629175,255598800,69.00519562,73.7595192,-0.473156144,-3.473085383
3/12/2020,59.9235878,65.17894285,59.86806603,61.78481034,418474000,67.58815602,73.15325813,-1.861222544,-9.875465666
3/13/2020,67.10294342,67.57368328,61.06302572,63.94538831,370732000,66.73393522,72.79008166,3.157555114,11.98085076
3/16/2020,58.47034073,62.54281273,57.9368374,58.40757346,322423600,64.98513794,72.25442937,0.062767265,-12.86471539
3/17/2020,61.04128647,62.18794936,57.55059039,59.74977633,324056000,63.73776954,71.81129926,1.291510142,4.397008308
3/18/2020,59.54700089,60.35087498,57.24159672,57.88131821,300233600,63.065288,71.23655726,1.665682676,-2.44799163
3/19/2020,59.09074783,61.03645943,58.56690269,59.72081111,271857200,61.66652407,70.62573433,-0.630063276,-0.766206601
3/20/2020,55.33934784,60.79265283,55.04000613,59.67012417,401693200,60.07360785,69.85967979,-4.330776335,-6.348540392
3/23/2020,54.16370392,55.16070159,51.32479999,55.05931255,336752800,59.2507673,69.08992475,-0.895608636,-2.124426772
3/24/2020,59.5976944,59.79323063,56.56083807,57.05812867,287531200,58.17858887,68.48907204,2.539565729,10.03253117
3/25/2020,59.26939011,62.34245572,58.97487753,60.53192942,303602000,58.29273878,67.8928861,-1.262539311,-0.550867436
3/26/2020,62.38831711,62.44625159,59.47216257,59.51078802,252087200,58.48517173,67.3395888,2.877529093,5.262289685
3/27/2020,59.80530167,61.76790953,59.63873267,61.01473182,204216800,58.52207184,66.71894048,-1.209430153,-4.14022298
3/30/2020,61.51202393,61.68342203,60.20603013,60.52951362,167976400,58.86796842,66.15453873,0.982510308,2.853797593
3/31/2020,61.38650131,63.3660095,60.83368886,61.70274303,197002000,59.73184749,65.63383115,-0.316241715,-0.204061914
4/1/2020,58.15652084,60.04188168,57.72682289,59.50596559,176218400,60.30224991,64.9682813,-1.349444745,-5.261711288
4/2/2020,59.12696838,59.18007746,57.18849822,58.018927,165934000,60.23500334,64.36179606,1.108041385,1.66868225
4/3/2020,58.27722549,59.31284499,57.68820031,58.61277624,129880000,60.09326553,63.78532473,-0.33555075,-1.437149431
4/6/2020,63.36116409,63.51565847,60.2011938,60.5681244,201820400,60.23224367,63.49797389,2.793039697,8.723714205
4/7/2020,62.62731552,65.58934153,62.52351377,65.37207246,202887200,60.63538851,63.26743304,-2.744756936,-1.15819932
4/8/2020,64.23023987,64.54406151,63.06184765,63.42636198,168895200,61.02370507,63.05354983,0.803877891,2.559465201
4/9/2020,64.69372559,65.19584902,63.89951333,64.86512739,161834800,61.49616568,63.00905164,-0.1714018,0.721600478
4/13/2020,65.96350861,66.07214313,64.17229133,64.77097469,131022800,62.61144965,63.00816714,1.19253392,1.962760698
4/14/2020,69.29486084,69.58454794,67.12222968,67.59296938,194994800,64.06400572,62.9135362,1.701891461,5.050295693
4/15/2020,68.66239166,69.12105681,67.74506136,68.17234288,131154400,65.54760088,62.87418709,0.490048781,-0.912721621
4/16/2020,69.20796204,69.57248364,68.16027185,69.37453102,157125200,66.38285773,62.74503619,-0.166568985,0.794569429
4/17/2020,68.26890564,69.27073604,66.83496829,68.72516178,215250000,67.18879918,62.66360232,-0.456256143,-1.356861796
4/20/2020,66.85188293,67.99854979,66.83257389,67.09811927,130015200,67.56331961,62.56623624,-0.246236334,-2.075648777
4/21/2020,64.78546143,66.92912586,64.07573449,66.69496415,180991600,67.57642473,62.58393923,-1.909502726,-3.091044587
4/22/2020,66.65150452,67.08602785,65.71003239,66.05040482,116862400,67.67470987,62.50958621,0.601099695,2.880342363
4/23/2020,66.39321136,68.01544335,66.35458592,66.59598944,124814400,67.26018851,62.50636787,-0.202778077,-0.387527864
4/24/2020,68.30992889,68.31958709,66.86875012,66.91703375,126161200,67.20983669,62.78591258,1.392895139,2.886917939
4/27/2020,68.35823822,68.68895986,67.58091859,68.02750921,117087600,67.08844757,62.82775574,0.330729012,0.070720797
4/28/2020,67.25018311,69.00035846,67.15845596,68.81930584,112004800,66.94291578,63.12041715,-1.569122734,-1.620953295
4/29/2020,69.45904541,69.92736888,68.53205667,68.73483477,137280800,67.31536756,63.40100911,0.724210643,3.28454467
4/30/2020,70.92433929,71.10056649,69.60869475,69.99735082,183064000,68.19235012,63.78025373,0.926988477,2.109579646
5/1/2020,69.78250885,72.17964375,69.00518932,69.10174924,240616800,68.63963645,64.13664576,0.680759612,-1.609927503
5/4/2020,70.76985931,70.89780289,69.11866006,69.80666159,133568000,69.26487187,64.65099614,0.963197721,1.41489677
5/5/2020,71.83203125,72.66245995,71.08367886,71.22852245,147751200,69.76802935,65.23994039,0.603508804,1.500881797
5/6/2020,72.57314301,73.20320267,72.14827044,72.53210116,142333600,70.3701586,65.67245534,0.041041841,1.031728802
5/7/2020,73.32390594,73.66911859,72.89662435,73.19837876,115215200,71.2378333,66.1409392,0.125527184,1.034491423
5/8/2020,75.0691452,75.12239804,73.65553308,73.98231154,133838400,72.03927612,66.56363347,1.086833662,2.3801777
5/11/2020,76.25036621,76.7441571,74.36957888,74.57775171,145946400,72.80013711,67.11180229,1.672614499,1.573510668
5/12/2020,75.37898254,77.38321451,75.25795403,76.93298458,162301200,73.59963335,67.57403425,-1.554002036,-1.142792763
5/13/2020,74.46883392,76.47791144,73.39410026,75.55809041,200622400,74.1280583,68.010112,-1.089256491,-1.207430228
5/14/2020,74.92630768,74.98682191,72.98742921,73.70876156,158929200,74.57009779,68.56910489,1.217546119,0.614315722
5/15/2020,74.48337555,74.52936698,72.66794761,72.70183914,166348400,74.84298815,69.08098513,1.781536408,-0.591157022
5/18/2020,76.23827362,76.61104348,75.11513294,75.80499689,135178400,75.25932639,69.67968674,0.433276728,2.356093636
5/19/2020,75.79771423,77.09997437,75.76624565,76.25519801,101729600,75.36340768,70.09423841,-0.457483778,-0.577871673
5/20/2020,77.27183533,77.34202652,76.61585574,76.65458573,111504800,75.50933184,70.58238907,0.617249595,1.944809429
5/21/2020,76.69576263,77.67367499,76.45854411,77.13388522,102688800,75.69744328,70.99790649,-0.438122583,-0.745514443
5/22/2020,77.18954468,77.27184315,76.332661,76.43432079,81803200,76.08611625,71.4144338,0.755223892,0.643819197
5/26/2020,76.66672516,78.48456842,76.61104938,78.30544858,125522000,76.33474731,71.77120768,-1.638723421,-0.677319087
5/27/2020,77.00074005,77.14597571,75.78561671,76.52389491,112945200,76.69437081,72.02807032,0.476845145,0.435671267
5/28/2020,77.03463745,78.29091383,76.40044932,76.67639044,133560800,76.80813708,72.30714518,0.358247006,0.044022174
5/29/2020,76.9595871,77.73658784,76.60376309,77.27668111,153532400,76.97411891,72.56553268,-0.317094013,-0.097424167
6/1/2020,77.90605164,78.02708014,76.78290354,76.9136164,80791200,77.06472124,72.88677088,0.992435237,1.229820188
6/2/2020,78.266716,78.29092318,77.19924366,77.63978921,87642800,77.28914315,73.26726532,0.626926796,0.46294782
6/3/2020,78.69755554,78.95898119,78.01495316,78.58621141,104491200,77.50457328,73.73100179,0.11134413,0.550476065
6/4/2020,78.01980591,78.81859097,77.6470361,78.52086562,87560400,77.69787053,74.10994517,-0.501059711,-0.861207987
6/5/2020,80.24188995,80.3024042,78.24008136,78.26912702,137250400,78.16089194,74.57156779,1.972762936,2.848102504
6/8/2020,80.71633148,80.75022301,79.23010523,79.93933052,95654400,78.68684823,74.98511454,0.777000963,0.59126415
6/9/2020,83.26517487,83.65730598,80.36533709,80.39680568,147712400,79.58764648,75.48201243,2.868369189,3.157779023
6/10/2020,85.40737915,85.87454732,83.77349463,84.21161715,166651600,80.6592647,76.0872523,1.195762005,2.572749397
6/11/2020,81.3069458,84.97653085,81.205286,84.5529311,201662400,81.09358324,76.48218231,-3.245985295,-4.801029361
6/12/2020,82.0089035,84.18741637,80.90028576,83.4418841,200146000,81.56663295,76.85166779,-1.4329806,0.863342849
6/15/2020,83.02313995,83.67427397,80.50332534,80.6655068,138808800,82.28139496,77.29302216,2.357633154,1.236739435
6/16/2020,85.22341919,85.49452922,83.44188334,85.07334504,165428800,82.99304199,77.77480748,0.150074147,2.650199977
6/17/2020,85.10481262,86.02704912,84.98378413,85.96653488,114406400,83.61996787,78.21723353,-0.861722257,-0.139171332
6/18/2020,85.13871002,85.55504835,84.5311446,85.06125001,96820400,83.88761575,78.63608576,0.077460012,0.03983018
6/19/2020,84.65218353,86.30785271,83.54598115,85.84310735,264476000,83.77973066,79.01369502,-1.19092382,-0.571451563
6/22/2020,86.86699677,87.00980951,84.99831638,85.0443078,135445200,84.57402366,79.40695674,1.822688964,2.616368698
6/23/2020,88.72115326,90.13718821,87.68998806,88.10874934,212155600,85.53291648,79.82264964,0.612403924,2.134477492
6/24/2020,87.15503693,89.26819705,86.7822671,88.35079902,192623200,86.12318747,80.21518478,-1.19576209,-1.765211875
6/25/2020,88.31207275,88.35080276,86.55232107,87.30996064,137522400,86.5644237,80.67662608,1.002112113,1.327560481
6/26/2020,85.59859467,88.42824081,85.45093609,88.20796812,205256800,86.63496399,81.03236898,-2.60937345,-3.072601518
6/29/2020,87.57135773,87.66576348,85.02975991,85.50661237,130646000,86.98248509,81.46863505,2.064745362,2.304667582
6/30/2020,88.30239105,88.58802393,87.1405204,87.15988171,140223200,87.50394331,81.8707723,1.142509341,0.834785875
7/1/2020,88.13534546,88.92203048,88.08693851,88.37982532,110737200,87.68513598,82.28202667,-0.244479864,-0.189174485
7/2/2020,88.13534546,89.67483138,88.02158579,89.0406434,114041600,87.60144915,82.64414368,-0.905297944,0
7/6/2020,90.49302673,90.96019505,89.52963705,89.56110564,118655600,88.07830484,83.10405248,0.93192109,2.675068966
7/7/2020,90.21220398,91.6475999,90.10085985,90.87059917,112424400,88.34975215,83.53814112,-0.65839519,-0.310325297
7/8/2020,92.31327057,92.34473916,91.10056272,91.18770707,117092000,89.30899157,84.05969264,1.125563495,2.329027002
7/9/2020,92.71025085,93.25729463,91.66456288,93.2040418,125642800,90.04311916,84.583343,-0.493790945,0.430035989
7/10/2020,92.87242126,92.93051996,91.69602788,92.30600881,90257200,90.69598062,85.11126912,0.566412453,0.174921768
7/13/2020,92.44396973,96.77921054,92.23095843,94.17467542,191649200,91.31149837,85.62741521,-1.730705698,-0.461333442
7/14/2020,93.97379303,94.16501274,90.89482765,91.82674121,170989200,92.14556231,86.16300659,2.147051824,1.654865437
7/15/2020,94.62007904,96.09420527,93.42431688,95.84488686,153198000,92.73514121,86.70811869,-1.224807819,0.687730047
7/16/2020,93.45578766,94.31024859,92.85790656,93.49451767,110577600,93.19851031,87.20005976,-0.038730007,-1.230490815
7/17/2020,93.26696777,94.06091432,92.79495374,93.9060017,92186800,93.33475276,87.70829849,-0.639033928,-0.202041939
7/20/2020,95.23247528,95.37044953,93.01039399,93.35411815,90318000,93.69507054,88.20798467,1.87835713,2.107399387
7/21/2020,93.91809845,96.09661104,93.66878008,96.02157398,103433200,93.84445299,88.64804357,-2.103475528,-1.380177116
7/22/2020,94.18195343,94.86213298,93.53324247,93.62037944,89001600,94.09273638,89.01193619,0.56157399,0.28094157
7/23/2020,89.89511108,93.99313347,89.08664176,93.91567347,197004400,93.51006753,89.16152725,-4.020562385,-4.551660047
7/24/2020,89.67242432,90.01614847,86.31267234,88.09663844,185438800,92.80325971,89.44037654,1.575785874,-0.247718441
7/27/2020,91.79768372,91.88966655,90.50994624,90.73263452,121214000,92.56638772,89.76666921,1.0650492,2.370025585
7/28/2020,90.28968048,91.54595685,90.28483461,91.36925259,103625600,92.14106097,90.00888723,-1.07957211,-1.642746498
7/29/2020,92.02037811,92.20434377,90.7350562,90.77136327,90329200,91.68218994,90.23545252,1.249014845,1.916827729
7/30/2020,93.13383484,93.23791755,90.78830239,91.1949563,158130000,91.57015228,90.5030866,1.938878542,1.210011031
7/31/2020,102.8839111,103.0339853,97.62158684,99.61614158,374336800,92.8132891,91.0945933,3.267769557,10.46888739
8/3/2020,105.476326,108.0905383,104.4645296,104.762255,308151200,95.03917694,91.78873138,0.714071025,2.519747575
8/4/2020,106.1807022,107.2699585,104.9437874,105.6651197,173071600,97.39750235,92.43252157,0.515582484,0.66780504
8/5/2020,106.5655746,106.8850916,105.4375883,105.902341,121776800,99.50720106,93.02733561,0.663233694,0.362469289
8/6/2020,110.2835846,110.7773829,106.3090129,106.8972096,202428800,102.3634731,93.7982872,3.386375016,3.488940928
8/7/2020,107.7761841,110.2617412,106.9808061,109.8058525,198045600,104.6143025,94.44709091,-2.029668376,-2.273593592
8/10/2020,109.3426971,110.3587451,106.6970933,109.2190231,212403600,106.9298543,95.23856099,0.123673999,1.45348722
8/11/2020,106.0908737,109.1050652,105.831404,108.6079567,187902400,107.3879918,95.85587819,-2.517082942,-2.973974038
8/12/2020,109.6167221,109.8737645,106.9856672,107.1796589,165598000,107.9794769,96.5663559,2.437063188,3.323422897
8/13/2020,111.5566559,112.5581547,110.5066554,110.9940695,210082000,108.7474703,97.34706624,0.562586414,1.769742553
8/14/2020,111.4572525,111.5469739,109.6506736,111.3820801,165565200,109.4462814,98.12446314,0.075172369,-0.089105738
8/17/2020,111.1662445,112.6018087,110.5406148,112.5775578,119561600,109.5723757,98.8135704,-1.411313325,-0.261093818
8/18/2020,112.0925751,112.5169385,110.5842658,110.9189079,105633600,110.189003,99.54291611,1.173667178,0.833284034
8/19/2020,112.2332306,113.6445441,112.138662,112.4999748,145538000,110.6019363,100.2069148,-0.266744252,0.125481565
8/20/2020,114.7236404,114.8376126,112.2574791,112.2744554,126907200,111.8351887,100.9406944,2.449185064,2.218959428
8/21/2020,120.6356354,121.1181949,115.6693672,115.6814889,338054800,113.4093192,101.8661349,4.954146447,5.15324907
8/24/2020,122.0784454,124.9180484,120.216098,124.8331668,345937600,114.912432,102.8539508,-2.754721356,1.196006515
8/25/2020,121.0769501,121.421294,119.3576728,120.9532835,211495600,116.2866745,103.7573893,0.1236666,-0.820370343
8/26/2020,122.7235107,123.1793996,121.3267461,122.3912959,163022400,117.9377125,104.6941704,0.332214847,1.359929093
8/27/2020,121.256424,123.6571076,120.1142745,123.3248927,155552400,119.2468338,105.6208583,-2.068468784,-1.195440697
8/28/2020,121.0599823,122.6458838,120.8368851,122.2287949,187630000,120.5077983,106.5472921,-1.168812559,-0.162005149
8/31/2020,125.1654205,127.0665758,122.2167065,123.749267,225702700,121.9994812,107.5450569,1.416153549,3.391243047
9/1/2020,130.1510773,130.7524711,126.6106788,128.7737163,151948100,123.35883,108.7528229,1.377361019,3.983254095
9/2/2020,127.4544907,133.836917,123.1866139,133.458628,200119000,124.1268365,109.8619075,-6.004137329,-2.071889581
9/3/2020,117.250412,124.9714013,116.8818247,123.0993593,257599600,123.5801882,110.7737508,-5.848947318,-8.00605661
9/4/2020,117.3280106,119.9857363,107.5603763,116.4647346,332607200,122.8094025,111.6956037,0.863275947,0.066181918
9/8/2020,109.4324265,115.4171621,109.2966307,110.528494,231366600,121.12026,112.2834284,-1.096067556,-6.72949628
9/9/2020,113.7972946,115.5626462,111.7991515,113.7390986,176940500,120.0827332,113.0670156,0.058196044,3.988642403
9/10/2020,110.0822906,116.881807,109.122019,116.7460113,182274400,117.9280003,113.6690793,-6.663720622,-3.264580217
9/11/2020,108.6370316,111.7700492,106.6970846,111.1298631,180860300,114.8545652,114.1858526,-2.492831589,-1.312889735
9/14/2020,111.8961411,112.4490256,109.4130113,111.2753586,140150100,112.6319438,114.4862602,0.620782434,2.999998666
9/15/2020,112.0707626,115.261977,110.1987131,114.7769902,184642000,111.8919939,114.7060748,-2.706227522,0.15605684
9/16/2020,108.7631378,112.5169383,108.6758437,111.7700619,154679000,110.6684407,114.792156,-3.0069241,-2.95137174
9/17/2020,107.0268936,108.8310453,105.4458392,106.4255147,178011000,110.3247931,114.8075333,0.601378953,-1.596353541
9/18/2020,103.6319885,107.5506832,102.9045082,107.0851,287104900,108.8726065,114.5858134,-3.45311147,-3.172011235
9/21/2020,106.774704,106.8814017,100.0042845,101.4010489,195713800,108.4000942,114.5524307,5.373655051,3.032572759
9/22/2020,108.4527664,109.4712419,105.8823418,109.2966463,183055400,108.3737706,114.5227664,-0.843879856,1.57159175
9/23/2020,103.9035721,108.7437382,103.5640754,108.2684532,150718700,107.231975,114.4498563,-4.36488109,-4.194631899
9/24/2020,104.9705429,106.9395881,101.8472268,102.0121205,167743300,106.2176579,114.2949837,2.958422404,1.026885605
9/25/2020,108.9086304,109.0638297,104.4370517,105.1742336,149981400,106.2384426,114.2067162,3.734396734,3.75161198
9/28/2020,111.5081711,111.8573622,109.3936282,111.5566727,137672400,106.8786251,114.2084134,-0.048501643,2.386900562
9/29/2020,110.6642914,111.8476604,110.1599083,111.1104858,99382200,107.8832397,114.1916817,-0.446194396,-0.75678732
9/30/2020,112.3326569,113.7391232,110.2084194,110.3733132,142675200,108.677233,114.1996844,1.959343706,1.507591525
10/1/2020,113.2832336,114.1853095,112.3520597,114.1077098,116120400,109.3672998,114.2346845,-0.824476196,0.846215881
10/2/2020,109.6264191,111.9058631,108.8504446,109.5003252,144712000,110.1848493,114.0647771,0.126093911,-3.228028065
10/5/2020,113.0019379,113.1474354,110.1405184,110.4897095,106243800,111.3321915,113.8103205,2.512228371,3.079110699
10/6/2020,109.762207,112.6333278,108.8795276,112.2259333,161498200,111.454131,113.3997793,-2.463726228,-2.866969272
10/7/2020,111.6245651,112.0804539,110.7030858,111.1783782,96849000,111.4707587,113.0846998,0.446186974,1.696720705
10/8/2020,111.5178757,112.9049383,111.1492809,112.7594408,83477200,111.5926993,112.7111786,-1.241565132,-0.09557883
10/9/2020,113.4578094,113.4869075,111.4693607,111.8185518,100506900,111.7534354,112.4512248,1.639257698,1.739572033
10/12/2020,120.6647339,121.4213122,115.6984657,116.455044,240226800,112.8079354,112.4380498,4.20968985,6.352074373
10/13/2020,117.4638062,121.6249939,116.0573473,121.5085944,262330500,113.9275622,112.1813293,-4.044788297,-2.652745033
10/14/2020,117.5511093,119.3358573,116.028251,117.366812,150712000,114.5774438,111.7613304,0.184297362,0.074323457
10/15/2020,117.0855255,117.5608106,114.6023952,115.1552799,112559200,115.6236322,111.4156982,1.930245609,-0.396069254
10/16/2020,115.4462509,117.9002903,115.2425574,117.6383933,115393800,116.1695873,111.3555595,-2.192142338,-1.400065969
10/19/2020,112.497551,116.8042291,112.1871597,116.3580421,120639300,116.3095409,111.1945442,-3.860491113,-2.554175582
10/20/2020,113.9815979,115.4074603,112.1580428,112.7109275,124423700,116.3843678,111.3461833,1.270670427,1.31918155
10/21/2020,113.3608322,115.1455803,112.9534376,113.166833,89946000,115.3409533,111.3316345,0.193999186,-0.544619217
10/22/2020,112.2744522,114.4956928,111.1492792,113.9234045,101988000,114.599617,111.4047066,-1.648952278,-0.958338064
10/23/2020,111.5857697,113.0504319,110.8485876,112.8952326,82572600,113.7474256,111.5029978,-1.309462948,-0.613392043
10/26/2020,111.595459,113.0504193,109.4906108,110.5866856,111850700,112.9631304,111.4929751,1.008773372,0.008683304
10/27/2020,113.0989304,113.7585128,111.1007869,112.022259,92276800,112.6277989,111.5272474,1.076671384,1.347251392
10/28/2020,107.8610764,111.9640685,107.7640805,111.5954812,143937800,111.9654454,111.4971786,-3.734404799,-4.631214449
10/29/2020,111.8573456,113.4190035,108.8310255,108.9959267,146129200,111.6619808,111.6581937,2.861418912,3.705015156
10/30/2020,105.591301,108.6273149,104.4855319,107.7252394,190272600,110.5520477,111.7235041,-2.13393844,-5.60181773
11/2/2020,105.5040207,107.3566737,104.097562,105.8338155,122866900,109.5848432,111.681148,-0.329794858,-0.082658583
11/3/2020,107.1239014,108.1423693,105.4652472,106.367323,107624400,108.9474335,111.6368525,0.756578327,1.535373406
11/4/2020,111.4984818,112.1192644,108.9765514,110.7128054,138235500,108.9335796,111.8900162,0.785676385,4.083664175
11/5/2020,115.4559631,116.0282514,113.3608239,114.4083898,126387100,109.2702985,112.2395302,1.047573325,3.549358989
11/6/2020,115.3247986,115.8203333,112.8373769,114.9652865,114457900,110.3365446,112.4534025,0.359512102,-0.113605696
11/9/2020,113.021965,118.5312011,112.7596236,117.0834493,154515300,110.5029188,112.5038623,-4.061484264,-1.996824261
11/10/2020,112.6819077,114.2559711,110.8940733,112.2738177,138023400,111.5158626,112.5711161,0.408089975,-0.300877244
11/11/2020,116.1021194,116.2381495,113.1386,113.8673354,112295000,113.0298767,112.6967649,2.234784066,3.035280342
11/12/2020,115.8300323,117.112606,115.2081789,116.2284112,103162300,114.2736097,112.7816582,-0.398378809,-0.234351533
11/13/2020,115.8786163,116.2769877,114.5280277,116.0535131,81581900,114.8993432,112.9900647,-0.174896746,0.041944203
11/16/2020,116.8891449,117.5595763,114.8001022,115.5482672,91183000,115.1040835,113.1196383,1.340877694,0.872057845
11/17/2020,116.0049438,117.2486509,115.5871353,116.1604109,74271000,115.2012471,113.3277295,-0.15546709,-0.756444108
11/18/2020,114.6835022,116.4227513,114.654354,115.2470593,76322100,115.4386095,113.4296941,-0.563557078,-1.139125288
11/19/2020,115.2762375,115.6843276,113.4981211,114.2560048,74113000,115.8092281,113.5549728,1.020232652,0.516844428
11/20/2020,114.0130615,115.4025171,113.9644836,115.2762057,73604300,115.5107912,113.5734812,-1.263144133,-1.095781743
11/23/2020,110.6220169,114.2851305,110.5248537,113.8576034,127959300,114.766789,113.238724,-3.235586507,-2.974259766
11/24/2020,111.9045944,112.5653147,109.3977431,110.6803244,113874200,114.1990716,113.053417,1.224270005,1.159423368
11/25/2020,112.7402191,113.4398063,111.904602,112.2738326,76499200,113.6063679,112.8930539,0.466386487,0.746729568
11/27/2020,113.2843323,114.1588162,112.9248276,113.2649026,46691300,113.2177091,112.7663475,0.01942968,0.4826256
11/30/2020,115.6745911,117.5401517,113.4980962,113.6535633,169410200,113.3592933,112.7739588,2.021027762,2.109964142
12/1/2020,119.2405319,119.9692672,116.6073692,117.5790163,127728200,113.925621,112.9987249,1.661515632,3.082734786
12/2/2020,119.5903397,119.8721182,117.4624299,118.5603886,89004200,114.7223751,113.1856829,1.029951077,0.293363115
12/3/2020,119.4542923,120.2704723,118.7449867,120.017842,78967600,115.9841287,113.3887983,-0.563549663,-0.113761165
12/4/2020,118.7838516,119.3765569,118.074546,119.1239266,78260400,116.9668797,113.6057782,-0.340074984,-0.561252895
12/7/2020,120.2413406,121.038091,118.7838698,118.8421663,86712000,118.0384685,113.8942973,1.399174336,1.22700939
12/8/2020,120.8534775,121.4364717,119.6000517,120.8437663,82225500,119.119775,114.2028979,0.009711135,0.509090166
12/9/2020,118.327179,122.3789455,117.5692954,120.9992084,115089200,119.4987161,114.3771729,-2.672029442,-2.090381324
12/10/2020,119.7457809,120.3579233,116.7433951,117.0834701,81312200,119.5708945,114.7733297,2.662310854,1.198880935
12/11/2020,118.9393387,119.2794137,117.1320743,118.9587684,86939800,119.4778944,115.0093961,-0.019429682,-0.673461941
12/14/2020,118.327179,119.8526646,118.0939857,119.1239293,79184500,119.3168782,115.4339254,-0.796750301,-0.514682304
12/15/2020,124.2542191,124.2736561,120.6105427,120.8145877,157243700,120.0983592,116.058932,3.439631363,5.009026795
12/16/2020,124.186203,124.730323,122.9716442,123.7975501,98208600,120.661911,116.6276754,0.388652877,-0.054739431
12/17/2020,125.0509644,125.9060184,124.4096738,125.2452908,94359800,121.261552,117.0794248,-0.194326432,0.696342534
12/18/2020,123.0688019,125.4396227,122.5441117,125.3035928,192541500,121.9389267,117.3331861,-2.234790871,-1.585083718
12/21/2020,124.5942917,124.6720252,119.9498202,121.4753057,121251600,122.6315711,117.6421692,3.118986006,1.239542259
12/22/2020,128.1408081,130.5990738,125.9740247,127.8784593,168904800,123.9460667,118.1461306,0.262348835,2.846451768
12/23/2020,127.2468872,128.6751945,127.0719831,128.4128605,88223700,125.2203108,118.6316299,-1.165973339,-0.697608289
12/24/2020,128.2282867,129.6760465,127.3829584,127.596722,54930100,125.7880347,119.0358355,0.631564772,0.771256223
12/28/2020,132.8144073,133.4459719,129.7245627,130.1909639,124486200,127.0206353,119.6019814,2.623443471,3.57652802
12/29/2020,131.0460205,134.8548748,130.5310488,134.1358655,121047300,127.8770719,120.1075615,-3.089845037,-1.331472147
12/30/2020,129.9286652,132.1343085,129.6177309,131.7359296,96452100,128.8570524,120.5422122,-1.80726439,-0.852643478
12/31/2020,128.9278259,130.919705,127.9853273,130.2784145,99116600,129.4761287,120.9729749,-1.35058856,-0.770299019
1/4/2021,125.7408218,129.8217356,123.1659562,129.734291,143301900,129.1332735,121.3415522,-3.993469128,-2.471928823
1/5/2021,127.2954712,128.0047842,124.7886201,125.2355842,97664900,129.1402141,121.7421933,2.059886945,1.236391913
